-1899,71
-1899,2871
-1899,8306
-1899,9722
-1899,9858
-1899,10967
-1898,3073
-1898,8402
-1898,8933
-1897,106
-1897,2901
-1897,4874
-1896,310
-1896,5924
-1896,6324
-1895,309
-1895,6411
-1894,3318
-1894,11658
-1893,1477
-1893,7582
-1893,7693
-1893,10682
-1892,1398
-1892,4380
-1892,6086
-1892,7765
-1892,9810
-1891,3257
-1890,2890
-1890,6805
-1890,7871
-1890,8470
-1890,9813
-1889,429
-1889,4842
-1889,5575
-1889,5933
-1889,7302
-1889,8000
-1889,9801
-1889,11572
-1888,3458
-1888,6557
-1888,6840
-1887,2383
-1887,8239
-1887,9055
-1886,3529
-1886,8327
-1886,9385
-1885,1034
-1885,1245
-1885,3753
-1885,6866
-1885,11432
-1884,604
-1884,798
-1884,1687
-1884,2709
-1884,5945
-1883,587
-1883,4486
-1883,7836
-1883,11555
-1882,1133
-1882,1212
-1882,3714
-1882,5258
-1882,8321
-1882,10163
-1881,1882
-1881,3556
-1881,4472
-1881,10399
-1880,792
-1880,3328
-1880,3989
-1880,6414
-1879,10622
-1878,10963
-1878,11398
-1877,2380
-1877,4750
-1877,7256
-1877,11662
-1876,1312
-1876,5433
-1876,10437
-1876,10706
-1875,1764
-1875,5300
-1875,5913
-1875,6640
-1875,8556
-1875,10192
-1875,10260
-1874,8724
-1873,1897
-1873,2253
-1873,4709
-1873,9541
-1873,11161
-1872,1596
-1872,3971
-1872,11529
-1872,11543
-1871,4971
-1871,6189
-1871,11242
-1870,5033
-1870,5819
-1869,5318
-1869,5514
-1869,11602
-1867,3513
-1867,5341
-1867,7894
-1867,9974
-1866,2679
-1866,2961
-1866,9673
-1866,10062
-1865,159
-1865,4937
-1865,7392
-1865,9225
-1864,4240
-1864,8908
-1864,9872
-1863,186
-1863,10110
-1862,3300
-1861,342
-1861,1461
-1861,2035
-1861,2334
-1861,3007
-1861,5295
-1860,6954
-1860,7174
-1860,9430
-1860,11776
-1859,1182
-1859,1546
-1859,3495
-1858,8689
-1858,9079
-1857,5210
-1857,8299
-1857,8437
-1856,3052
-1856,3421
-1856,5560
-1856,6239
-1856,8968
-1856,11403
-1855,1534
-1855,5565
-1855,10394
-1855,10922
-1854,4375
-1854,4763
-1854,6204
-1853,6921
-1853,7175
-1853,10026
-1853,10404
-1852,1521
-1852,1828
-1852,2681
-1852,4205
-1852,4960
-1852,8184
-1852,8576
-1852,11450
-1851,5005
-1851,5454
-1851,8061
-1851,10064
-1851,10324
-1850,1061
-1850,2183
-1850,7440
-1850,9003
-1850,9760
-1850,11397
-1849,5688
-1849,6248
-1849,8046
-1848,578
-1848,1373
-1848,4477
-1848,4936
-1848,5133
-1848,5519
-1848,10741
-1847,709
-1847,984
-1847,1807
-1847,5443
-1847,11859
-1845,518
-1845,634
-1845,10893
-1845,11780
-1844,6598
-1844,6880
-1844,8790
-1843,2473
-1843,8132
-1843,8511
-1843,8839
-1842,2676
-1842,7377
-1841,2714
-1841,3620
-1840,6026
-1840,9717
-1839,2444
-1839,3189
-1839,6529
-1838,4077
-1838,6284
-1838,9605
-1837,7902
-1837,8961
-1836,1230
-1836,7728
-1835,4663
-1835,5496
-1834,6101
-1831,1440
-1831,8881
-1830,755
-1830,11612
-1829,1376
-1829,2981
-1829,3068
-1829,5329
-1829,7992
-1829,9539
-1828,3952
-1828,5676
-1828,8560
-1827,2750
-1827,3974
-1826,3552
-1826,5534
-1826,7219
-1826,11673
-1825,2399
-1825,2551
-1825,2650
-1825,8191
-1825,8424
-1824,5934
-1824,8433
-1823,4538
-1823,5377
-1822,1569
-1822,9702
-1822,11263
-1821,4888
-1821,4939
-1821,7948
-1821,9154
-1820,2117
-1820,2910
-1820,4966
-1820,5104
-1819,4813
-1819,9820
-1818,240
-1818,732
-1818,1038
-1818,3290
-1818,6088
-1818,6543
-1817,2744
-1817,3252
-1816,4737
-1816,8645
-1815,347
-1815,3684
-1815,4312
-1815,7845
-1815,10730
-1814,7243
-1814,7763
-1814,8167
-1813,3790
-1813,4411
-1813,7284
-1812,3146
-1812,3528
-1812,5511
-1812,5713
-1812,7617
-1811,1408
-1811,2563
-1811,8386
-1810,4797
-1809,4782
-1809,11318
-1808,1557
-1808,1976
-1808,4490
-1808,6359
-1808,7846
-1808,11400
-1807,2366
-1807,5135
-1806,4800
-1806,7742
-1806,7773
-1805,5071
-1805,9469
-1805,9549
-1804,3215
-1804,4384
-1804,9484
-1804,11787
-1803,352
-1803,1348
-1803,4229
-1803,6288
-1803,10123
-1802,4179
-1802,5886
-1802,10245
-1801,2217
-1801,5956
-1801,9913
-1800,112
-1800,6584
-1800,8209
-1800,9889
-1799,2323
-1799,8757
-1799,10470
-1798,6500
-1797,2147
-1797,2715
-1797,3612
-1797,8257
-1797,9363
-1796,5041
-1795,6060
-1795,9749
-1793,5887
-1793,7694
-1793,9287
-1793,10089
-1792,2666
-1792,4201
-1791,1507
-1791,2205
-1791,3357
-1790,301
-1790,2658
-1790,3201
-1790,8687
-1790,9712
-1789,6842
-1788,4664
-1788,6606
-1788,7743
-1788,7966
-1788,11025
-1787,7351
-1787,10516
-1786,2441
-1786,3015
-1786,4341
-1786,4597
-1786,5613
-1786,5758
-1786,9706
-1785,6636
-1784,3019
-1784,5187
-1784,8984
-1783,11452
-1782,1587
-1781,1200
-1781,6514
-1781,9249
-1780,5252
-1780,8661
-1780,11478
-1779,1083
-1778,2163
-1778,7304
-1778,8467
-1778,9150
-1777,2127
-1777,2930
-1777,3965
-1777,5637
-1777,7189
-1777,11883
-1776,2646
-1776,9136
-1776,10445
-1776,11485
-1775,2589
-1775,6195
-1775,8848
-1774,7106
-1773,9773
-1773,10764
-1772,9038
-1771,571
-1771,3471
-1771,4924
-1771,7403
-1771,11277
-1770,648
-1770,5418
-1770,7506
-1770,9984
-1769,2822
-1769,9747
-1767,8927
-1766,497
-1766,7465
-1766,10981
-1765,8129
-1765,11438
-1764,543
-1764,2143
-1764,8565
-1763,6719
-1763,6756
-1762,655
-1762,1233
-1762,3285
-1762,6384
-1762,8040
-1761,5513
-1761,11753
-1760,5328
-1759,3923
-1759,7830
-1758,1824
-1758,3638
-1758,4174
-1758,4668
-1758,7665
-1757,9668
-1757,10671
-1756,5367
-1756,8237
-1756,8985
-1755,959
-1755,4976
-1755,11148
-1754,2912
-1754,6153
-1754,7526
-1754,8033
-1753,465
-1753,3817
-1753,9316
-1752,8620
-1752,9744
-1752,9897
-1751,2979
-1751,10619
-1750,1178
-1750,5586
-1749,1970
-1749,2785
-1749,5366
-1749,11789
-1748,9325
-1747,10401
-1745,2411
-1745,3580
-1745,4523
-1745,11123
-1744,1967
-1744,3368
-1744,5307
-1744,8178
-1743,486
-1743,8392
-1742,3416
-1741,9519
-1740,810
-1740,3869
-1740,6867
-1739,479
-1739,6176
-1739,7713
-1739,7907
-1739,9177
-1738,3547
-1738,5078
-1738,5275
-1738,6647
-1738,9713
-1738,9997
-1738,11648
-1738,11908
-1737,211
-1737,8336
-1737,11603
-1736,1087
-1736,2313
-1736,3576
-1736,3596
-1736,9153
-1735,5319
-1735,7213
-1735,7287
-1735,8852
-1734,9292
-1734,10523
-1733,7048
-1733,8701
-1732,1562
-1731,3008
-1731,3113
-1731,6330
-1731,7037
-1731,10954
-1730,9448
-1730,10529
-1730,11101
-1729,1921
-1729,3630
-1729,9944
-1729,11247
-1729,11429
-1727,2172
-1727,11876
-1726,8288
-1726,8730
-1725,2572
-1725,7659
-1725,10957
-1725,11015
-1724,1709
-1724,2778
-1724,3783
-1724,3941
-1724,5015
-1724,5284
-1724,11287
-1724,11993
-1722,2368
-1722,7248
-1721,1738
-1721,4207
-1721,5248
-1721,11476
-1720,2218
-1720,11010
-1719,1981
-1719,6666
-1718,851
-1718,3611
-1718,8242
-1718,9915
-1718,10535
-1717,10927
-1717,10970
-1716,339
-1716,2645
-1716,4151
-1716,9031
-1715,3931
-1715,5763
-1715,9313
-1714,8679
-1713,1377
-1713,7019
-1713,7416
-1713,9805
-1712,3171
-1712,3579
-1712,4697
-1712,6570
-1712,10625
-1712,11150
-1711,3504
-1711,6281
-1711,8643
-1711,10365
-1710,3027
-1710,6720
-1710,10278
-1709,1411
-1709,11464
-1708,1573
-1708,3957
-1708,7806
-1708,8069
-1707,3566
-1707,6347
-1707,10776
-1706,2177
-1706,2355
-1705,7547
-1705,7981
-1704,3770
-1703,3034
-1703,3047
-1703,4689
-1702,3426
-1702,6887
-1702,9622
-1702,9949
-1701,827
-1701,2283
-1701,5223
-1701,9123
-1701,10012
-1700,300
-1700,4123
-1700,8145
-1700,11211
-1698,4962
-1698,10367
-1696,1623
-1696,2622
-1695,2263
-1695,3743
-1695,4135
-1695,4178
-1695,7428
-1695,11754
-1693,3779
-1693,5918
-1693,11192
-1693,11867
-1692,5559
-1692,5703
-1692,6035
-1692,6763
-1692,6816
-1691,4041
-1690,2010
-1690,3645
-1690,3706
-1690,4432
-1689,1491
-1689,8142
-1688,55
-1688,3067
-1688,7811
-1688,8534
-1687,5711
-1687,5864
-1685,2259
-1685,11991
-1684,10528
-1683,2698
-1683,4918
-1683,7282
-1683,9648
-1683,10712
-1682,3505
-1682,3837
-1681,1113
-1681,2144
-1681,9092
-1681,11546
-1680,4152
-1680,8996
-1679,9487
-1678,383
-1678,1295
-1678,1358
-1678,8800
-1678,10599
-1677,1004
-1677,5971
-1677,6602
-1677,7756
-1676,2537
-1676,11395
-1676,11608
-1675,8803
-1674,3280
-1674,4286
-1672,2706
-1672,9156
-1671,1374
-1671,6345
-1671,7183
-1671,7279
-1670,31
-1670,8296
-1670,10835
-1669,2430
-1669,7045
-1669,7984
-1668,6003
-1668,10396
-1667,3718
-1667,4986
-1667,10718
-1666,2745
-1666,3748
-1666,8601
-1666,11622
-1665,10726
-1664,6121
-1664,6502
-1663,4959
-1663,5198
-1662,850
-1662,5037
-1662,7804
-1661,2014
-1660,233
-1660,1662
-1660,5777
-1660,6212
-1660,11290
-1659,5911
-1659,6897
-1659,7695
-1659,9958
-1659,11146
-1658,2705
-1657,4899
-1656,712
-1656,3087
-1656,4630
-1655,275
-1655,1024
-1655,4881
-1655,7711
-1654,1516
-1654,1899
-1654,3392
-1654,6614
-1654,7273
-1653,6006
-1653,8849
-1653,9681
-1653,10665
-1652,4666
-1652,6386
-1652,8931
-1651,6095
-1651,6169
-1651,6361
-1651,7650
-1650,747
-1650,11341
-1649,6642
-1649,9518
-1648,3959
-1648,4482
-1647,4808
-1647,7338
-1647,11201
-1646,1944
-1646,2731
-1646,9511
-1646,11089
-1645,4310
-1645,10325
-1644,5921
-1644,6974
-1643,3988
-1642,1594
-1642,3341
-1642,6257
-1642,8070
-1642,9098
-1642,9408
-1642,10843
-1642,11736
-1641,854
-1641,4454
-1641,9896
-1640,5426
-1640,8562
-1639,3195
-1639,8690
-1638,3315
-1638,5951
-1638,6073
-1636,2531
-1636,4008
-1636,4419
-1636,4894
-1636,5634
-1636,7706
-1635,8163
-1635,9393
-1635,11186
-1634,630
-1634,1601
-1634,1650
-1634,2502
-1634,5072
-1634,5088
-1634,8802
-1634,9600
-1633,58
-1633,3441
-1633,4637
-1633,10647
-1632,1251
-1632,2372
-1632,5781
-1631,6593
-1631,8353
-1631,11923
-1630,7963
-1630,9551
-1629,78
-1629,1100
-1629,3455
-1629,7193
-1628,5034
-1628,7720
-1628,9532
-1627,1559
-1627,1961
-1627,2847
-1627,4048
-1627,4318
-1627,7063
-1626,2582
-1626,11712
-1625,1287
-1625,2561
-1625,3394
-1625,5429
-1625,7410
-1625,9233
-1624,1219
-1624,1401
-1624,6466
-1623,226
-1623,4584
-1623,6100
-1622,1620
-1622,10246
-1622,10550
-1621,2269
-1621,6360
-1621,8841
-1621,11463
-1620,2276
-1620,2634
-1620,7442
-1619,415
-1619,4100
-1619,6392
-1619,9090
-1619,10872
-1619,10948
-1618,4195
-1618,9161
-1618,10743
-1618,11496
-1618,11683
-1617,2753
-1617,10971
-1616,503
-1616,2387
-1616,2973
-1614,6448
-1614,11168
-1614,11953
-1613,409
-1613,1234
-1613,2234
-1613,6704
-1613,8192
-1613,8632
-1612,4581
-1612,6624
-1612,7362
-1612,8048
-1611,939
-1611,8925
-1609,1011
-1609,2965
-1609,4479
-1609,5020
-1609,7867
-1609,11048
-1608,5369
-1608,8063
-1607,3663
-1606,459
-1606,1732
-1606,2691
-1606,2830
-1606,5397
-1606,10346
-1606,10729
-1605,217
-1605,498
-1605,5993
-1605,7724
-1605,9128
-1605,9236
-1604,1919
-1604,11080
-1603,1695
-1603,7409
-1602,8081
-1601,3484
-1601,6008
-1601,8012
-1600,5120
-1600,5395
-1600,5787
-1599,35
-1599,7957
-1598,193
-1598,1369
-1598,8087
-1597,1912
-1597,1975
-1597,2735
-1597,4592
-1597,6938
-1597,11079
-1596,10443
-1595,5485
-1594,6561
-1594,6664
-1594,10255
-1594,11131
-1593,1929
-1593,1953
-1593,4703
-1593,5346
-1593,6396
-1593,11267
-1593,11770
-1592,4779
-1592,5093
-1592,8788
-1591,4965
-1591,5840
-1591,9910
-1590,5568
-1589,4912
-1589,5761
-1589,11550
-1588,721
-1588,2791
-1588,5227
-1588,6646
-1588,7520
-1587,6711
-1587,7430
-1587,8669
-1587,11104
-1586,4109
-1586,4551
-1586,10576
-1586,11141
-1585,456
-1585,1779
-1585,1900
-1584,1761
-1584,6374
-1584,8949
-1584,11233
-1583,3598
-1583,5196
-1582,5279
-1582,9694
-1581,2004
-1581,4415
-1581,4427
-1581,8826
-1580,8
-1580,118
-1580,8311
-1579,5551
-1578,2156
-1578,2255
-1578,4611
-1578,8418
-1577,2346
-1577,5705
-1576,5757
-1576,9386
-1575,5158
-1575,5321
-1575,6300
-1575,11955
-1572,3800
-1572,5923
-1572,7678
-1572,11545
-1572,11741
-1571,746
-1571,2174
-1571,8400
-1571,8526
-1571,9988
-1570,1399
-1570,2700
-1570,9037
-1570,9103
-1570,9256
-1570,11107
-1569,2932
-1569,3061
-1568,1499
-1568,1931
-1568,6129
-1567,5218
-1566,297
-1566,463
-1566,2806
-1566,4824
-1566,9207
-1566,9720
-1566,9790
-1565,473
-1565,820
-1565,1129
-1565,5615
-1565,6928
-1565,10900
-1564,2089
-1563,5211
-1563,6620
-1563,8030
-1563,11534
-1562,1883
-1562,11564
-1561,823
-1561,8140
-1561,10281
-1560,1336
-1560,10292
-1560,11826
-1559,6709
-1558,1033
-1558,2166
-1558,6040
-1558,6648
-1558,10556
-1558,10833
-1557,2663
-1557,3065
-1557,5983
-1557,9076
-1557,11811
-1555,1382
-1555,3079
-1555,5132
-1555,8558
-1555,8649
-1555,9398
-1555,10956
-1555,11078
-1554,1988
-1554,6459
-1554,7732
-1554,11063
-1553,2971
-1553,3236
-1553,11108
-1552,5611
-1551,440
-1550,8778
-1549,2062
-1549,7221
-1548,5222
-1548,8572
-1548,9085
-1547,32
-1547,3815
-1547,4793
-1547,9878
-1547,10662
-1546,1497
-1546,5494
-1546,9894
-1546,10554
-1545,2280
-1545,3990
-1545,8455
-1544,3543
-1544,4654
-1543,7843
-1543,8502
-1542,4607
-1542,5368
-1542,10196
-1540,3316
-1540,6065
-1540,9303
-1540,9582
-1540,10338
-1539,573
-1539,4923
-1539,5200
-1539,8082
-1538,3383
-1538,3826
-1538,7709
-1538,8808
-1537,1708
-1537,5621
-1537,8938
-1535,1448
-1535,4345
-1535,5387
-1535,6202
-1535,11230
-1535,11305
-1534,3120
-1533,4357
-1533,4740
-1533,8673
-1532,4262
-1532,6137
-1532,6453
-1532,8563
-1531,3581
-1531,6953
-1531,9948
-1531,10560
-1531,11200
-1530,4063
-1530,4837
-1530,5017
-1530,7002
-1530,7741
-1529,1302
-1529,5047
-1529,11018
-1528,1645
-1528,3536
-1528,5231
-1527,1529
-1527,1670
-1527,7119
-1527,10079
-1526,1293
-1526,5446
-1526,6158
-1526,6278
-1525,2128
-1525,3101
-1525,8417
-1524,85
-1523,800
-1523,2170
-1523,7062
-1523,7864
-1523,10072
-1523,10485
-1522,1901
-1522,3096
-1522,8503
-1522,8729
-1522,11891
-1521,3540
-1521,7575
-1521,9425
-1520,9417
-1519,833
-1519,5461
-1519,8905
-1519,8973
-1518,907
-1518,2460
-1518,3086
-1517,5193
-1517,5890
-1517,11064
-1516,577
-1516,5719
-1516,9426
-1516,11332
-1516,11677
-1515,4023
-1515,6307
-1515,7459
-1514,2850
-1514,3447
-1513,0
-1513,4516
-1513,8652
-1513,10150
-1513,10955
-1512,2587
-1512,3014
-1512,4022
-1512,4491
-1512,10212
-1512,11407
-1511,529
-1511,4410
-1510,1415
-1510,2299
-1510,2583
-1510,6630
-1510,10533
-1509,402
-1509,2798
-1509,2915
-1509,3885
-1509,8835
-1508,2451
-1508,6631
-1508,6849
-1508,8277
-1508,9979
-1508,11127
-1508,11615
-1507,2926
-1507,4585
-1507,9759
-1507,9853
-1506,238
-1506,988
-1506,3737
-1506,5149
-1506,7545
-1506,11239
-1506,11858
-1505,838
-1505,11026
-1504,2472
-1504,9288
-1504,10767
-1503,319
-1503,1731
-1503,7425
-1503,8811
-1502,2458
-1502,5180
-1502,5906
-1502,6037
-1502,6804
-1502,8991
-1502,11266
-1501,129
-1501,5094
-1501,10880
-1500,1485
-1500,2924
-1500,4092
-1500,5938
-1500,8309
-1500,9928
-1500,10166
-1500,10478
-1499,558
-1499,5145
-1498,576
-1498,2078
-1498,7877
-1497,502
-1497,2794
-1497,5546
-1497,8143
-1496,924
-1496,1904
-1496,8571
-1495,6865
-1495,7726
-1495,8509
-1495,9634
-1494,2349
-1494,6277
-1494,6777
-1494,7224
-1494,9121
-1494,9228
-1494,10853
-1494,11288
-1493,3037
-1493,4016
-1493,5402
-1493,7607
-1493,9201
-1490,1943
-1490,8011
-1490,9800
-1490,10264
-1489,8586
-1489,10930
-1488,601
-1488,1818
-1488,8251
-1488,9516
-1488,10824
-1487,4528
-1486,579
-1486,8550
-1486,9784
-1485,8112
-1484,10312
-1483,590
-1483,4987
-1483,8970
-1483,9271
-1483,11017
-1482,819
-1482,1141
-1482,2998
-1481,2165
-1481,5348
-1481,7791
-1481,10876
-1481,11905
-1480,1710
-1480,3462
-1480,4265
-1480,9599
-1480,9601
-1480,9852
-1479,3427
-1479,11212
-1478,902
-1478,3265
-1478,4868
-1478,5294
-1478,5493
-1478,7608
-1478,10654
-1478,11434
-1477,3333
-1477,5610
-1477,8124
-1476,1195
-1476,2984
-1476,5079
-1476,6957
-1476,8003
-1476,10497
-1476,11345
-1475,3850
-1475,5501
-1475,9611
-1474,1782
-1474,8976
-1473,2236
-1473,2625
-1473,2787
-1473,4659
-1473,9807
-1473,10002
-1472,110
-1472,363
-1472,7661
-1471,7621
-1470,2592
-1469,6783
-1469,7254
-1467,1626
-1467,7857
-1467,8921
-1467,11378
-1466,969
-1466,6245
-1465,3123
-1464,1960
-1464,2360
-1464,2654
-1464,9081
-1464,11834
-1463,268
-1463,1172
-1463,7620
-1463,8111
-1463,8176
-1462,4856
-1462,6712
-1462,7360
-1462,7767
-1462,7901
-1461,4392
-1461,5063
-1461,5406
-1461,8769
-1461,10620
-1461,11647
-1460,3118
-1460,7977
-1460,10709
-1459,2485
-1458,7516
-1457,455
-1457,5834
-1457,8342
-1457,8872
-1457,9034
-1456,4869
-1456,5399
-1456,6038
-1455,1032
-1455,1064
-1455,3106
-1455,3411
-1455,5668
-1455,9640
-1455,11151
-1454,2964
-1454,4970
-1454,11700
-1453,7649
-1453,10188
-1453,11732
-1452,768
-1452,3609
-1452,10344
-1452,10851
-1451,2883
-1451,8580
-1450,1397
-1450,4967
-1450,5085
-1450,7065
-1450,11767
-1450,11972
-1449,4829
-1448,263
-1448,5654
-1448,6978
-1448,7128
-1447,8010
-1447,9558
-1446,280
-1446,2317
-1446,2799
-1446,8430
-1445,11934
-1444,4054
-1444,8651
-1444,10285
-1443,2893
-1443,4423
-1443,4730
-1443,7103
-1442,4136
-1442,7769
-1442,7952
-1442,8504
-1442,9671
-1441,1151
-1441,5118
-1441,7107
-1441,9165
-1441,9819
-1441,10091
-1441,10236
-1440,2184
-1440,5736
-1439,3091
-1438,5912
-1437,2292
-1436,372
-1436,3697
-1436,3963
-1436,11994
-1435,718
-1435,1335
-1435,2848
-1435,8347
-1434,2747
-1434,4046
-1434,9470
-1434,11600
-1434,11852
-1433,626
-1433,8045
-1432,1646
-1432,3955
-1432,5129
-1432,5769
-1432,7297
-1432,11666
-1432,11709
-1430,1189
-1430,9633
-1429,4667
-1429,6611
-1429,7390
-1429,9665
-1428,6941
-1427,5205
-1427,6507
-1426,1465
-1426,2956
-1426,3164
-1426,8982
-1426,11328
-1425,4006
-1425,5751
-1424,9167
-1424,9407
-1423,64
-1423,6460
-1422,3670
-1422,5776
-1422,10642
-1421,5421
-1421,6131
-1421,11035
-1420,1994
-1419,748
-1419,10953
-1418,7947
-1418,11129
-1418,11570
-1417,123
-1417,8367
-1417,9022
-1416,4147
-1416,7169
-1416,7798
-1416,8260
-1415,4266
-1415,7483
-1415,8986
-1415,9725
-1415,9797
-1415,11548
-1414,2937
-1414,4330
-1414,6951
-1413,921
-1413,3356
-1413,5192
-1413,6482
-1413,7209
-1413,7988
-1413,9168
-1412,5327
-1412,11623
-1411,1171
-1411,1338
-1411,5833
-1410,6274
-1410,11620
-1408,796
-1408,3074
-1408,5630
-1408,7252
-1408,9309
-1407,1315
-1407,3348
-1407,10138
-1406,7071
-1406,9916
-1405,914
-1405,3829
-1405,4358
-1405,7450
-1405,11781
-1404,1227
-1404,2446
-1403,5361
-1403,10197
-1403,10332
-1402,4182
-1402,8772
-1401,222
-1401,6214
-1401,6506
-1401,8164
-1400,2837
-1400,3840
-1400,7292
-1400,9356
-1400,9478
-1400,9654
-1400,9806
-1400,10161
-1399,2228
-1399,6349
-1399,7567
-1398,11525
-1397,5048
-1397,9785
-1397,10539
-1396,615
-1396,1715
-1396,8868
-1396,11618
-1395,5901
-1394,5928
-1394,8015
-1393,7007
-1393,8088
-1393,11873
-1392,290
-1392,6445
-1392,7330
-1391,8428
-1391,9466
-1391,10153
-1390,1638
-1390,4776
-1390,7335
-1390,11563
-1389,1947
-1389,4233
-1389,7805
-1388,2208
-1388,3468
-1388,6421
-1388,7340
-1387,160
-1387,2294
-1387,2755
-1387,4140
-1387,6981
-1387,10341
-1386,7880
-1386,10093
-1385,4430
-1385,8930
-1385,10653
-1384,1724
-1384,3491
-1384,5598
-1384,10643
-1384,11373
-1383,661
-1383,1925
-1383,2245
-1382,5528
-1382,7568
-1382,11974
-1381,10537
-1381,10902
-1380,2866
-1379,2337
-1379,5695
-1379,5816
-1379,11853
-1378,1165
-1378,5061
-1378,10804
-1377,3162
-1377,6950
-1377,7921
-1377,11315
-1376,5570
-1376,6729
-1376,8128
-1376,8607
-1375,5999
-1375,11800
-1374,5157
-1374,10269
-1373,1169
-1373,1394
-1373,1422
-1373,3363
-1373,8438
-1372,6700
-1371,696
-1371,10754
-1370,327
-1370,1204
-1370,7177
-1370,9010
-1369,815
-1369,4445
-1368,896
-1368,2887
-1367,249
-1367,2889
-1367,7667
-1367,8508
-1367,10322
-1366,1224
-1366,5336
-1366,8801
-1365,5438
-1365,9475
-1364,5942
-1364,6020
-1364,6715
-1363,8092
-1362,1012
-1362,2671
-1362,8269
-1362,10378
-1361,4897
-1361,10634
-1360,3078
-1359,3174
-1359,4388
-1359,4417
-1359,8479
-1358,432
-1358,9219
-1357,3436
-1357,3857
-1357,7112
-1357,7508
-1357,9687
-1357,10868
-1357,11006
-1356,1892
-1356,7762
-1355,3729
-1355,4468
-1354,6379
-1354,9953
-1354,11040
-1354,11095
-1354,11687
-1353,743
-1353,1301
-1353,9035
-1353,10613
-1352,693
-1352,3082
-1352,3391
-1352,8692
-1352,11304
-1351,1266
-1351,11029
-1350,4398
-1349,1701
-1349,4645
-1349,6767
-1349,11313
-1349,11682
-1348,2248
-1348,5691
-1348,6955
-1348,8631
-1348,9699
-1347,9664
-1346,4084
-1346,4993
-1345,278
-1345,5144
